,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
786,http://9779.info/%E4%B8%89%E5%B9%B4%E7%BA%A7%E9%A3%8E%E6%99%AF%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,24.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
788,http://ancestry.co.uk/search/db.aspx?dbid=28749,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
789,http://9779.info/%E6%89%8B%E5%B7%A5%E8%B4%9D%E5%A3%B3%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
790,http://9779.info/%E6%81%90%E9%BE%99%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
792,http://ancestry.co.uk/search/db.aspx?dbid=15326,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
795,http://ancestry.co.uk/search/db.aspx?dbid=23110,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
797,http://9779.info/%E6%9C%89%E5%85%B3%E7%BA%B8%E8%B4%B4%E7%94%BB%E7%9A%84%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
798,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A1%83%E8%8A%B1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
802,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E5%B1%95/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
803,http://ancestry.co.uk/search/db.aspx?dbid=6088,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
805,http://9779.info/%E8%9D%B4%E8%9D%B6%E6%8A%98%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
806,http://9779.info/%E5%89%AA%E7%BA%B8%E4%B8%BB%E9%A2%98%E5%A2%99%E5%B8%83%E7%BD%AE/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
808,http://minidvdsoft.com/dvdtoiso/how_to_use_free_dvd_iso_maker.html,59.0,2.0,0.0,10.0,15.0,2.0,0.0,225.0,6.0,11.0,8.0,34.0,1.0,6.0,0.0,0.0
809,http://amazon.co.uk/b/ref=amb_link_17598465_5/202-2513040-1206232?ie=UTF8&node=3242161&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-5&pf_rd_r=1HV8FXJ6Z71TES6FRCPW&pf_rd_t=101&pf_rd_p=125804591&pf_rd_i=501954,191.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,133.0,20.0
811,http://amazon.co.uk/gp/feature.html/ref=amb_link_19369765_30/202-2513040-1206232?ie=UTF8&docId=1000060893&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=05GGXC7VX1N13AAGQ5WM&pf_rd_t=101&pf_rd_p=139039091&pf_rd_i=655852,210.0,3.0,0.0,42.0,12.0,3.0,1.0,225.0,28.0,6.0,24.0,19.0,0.0,2.0,137.0,20.0
812,http://amazon.co.uk/s/ref=sr_nr_p_4_2/202-2513040-1206232?ie=UTF8&rh=n:595314,70.0,2.0,0.0,19.0,12.0,3.0,1.0,225.0,13.0,6.0,15.0,19.0,0.0,2.0,20.0,8.0
814,http://amazon.co.uk/gp/redirect.html/ref=amb_link_18190465_8/202-2513040-1206232?location=http://www.photobox.co.uk/amazon2E10A173C&token=A32F3A5C51AA1247146F04EE4D4EDBC1C037CFB9&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-6&pf_rd_r=1K93V18XAXC8KC9H60YT&pf_rd_t=101&pf_rd_p=136375791&pf_rd_i=11052591,285.0,6.0,0.0,97.0,12.0,3.0,1.0,225.0,30.0,6.0,34.0,176.0,0.0,27.0,0.0,0.0
818,http://9779.info/%E5%88%9D%E4%B8%AD%E5%A4%A9%E5%AE%89%E9%97%A8%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
819,http://9779.info/%E7%BA%B8%E5%9D%97%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
822,https://www.google.fr/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;sqi=2&amp;ved=0CFAQFjAB&amp;url=http://inchelseahairdesign.com/testimonials/&amp;ei=YDTeT6iwEYa58gOQzbTNCw&amp;usg=AFQjCNFvCHm-vR4Tw-9tLAmt1uLbKGczGA&amp;sig2=ba7yVjCgDBQCuFPZsxczPQ,260.0,3.0,0.0,142.0,13.0,3.0,0.0,225.0,27.0,6.0,102.0,105.0,0.0,8.0,0.0,0.0
823,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BA%BA/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
824,http://ancestry.co.uk/search/db.aspx?dbid=21805,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
825,http://amazon.co.uk/gp/product/rentals/B000FIGHNQ/ref=amb_link_40492465_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-7&pf_rd_r=18V0BZDZR56E4ACGH1R4&pf_rd_t=101&pf_rd_p=139204691&pf_rd_i=283926,199.0,2.0,0.0,55.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,113.0,20.0
826,http://audilinks.co.uk/info/showphotos.asp?Type=16&Name=80+/finda/info/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/finda/info/showphotos2.asp?name=80+/finda/troubleshooting.asp&page=1&type=16&photo=191,206.0,7.0,0.0,147.0,15.0,3.0,0.0,225.0,17.0,9.0,31.0,44.0,1.0,6.0,0.0,0.0
827,http://schertzauto.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min.js?rev=4.6.0&ver=4.2.2,108.0,9.0,0.0,43.0,15.0,2.0,0.0,225.0,16.0,11.0,10.0,30.0,4.0,0.0,20.0,5.0
828,http://9779.info/%E5%BD%A9%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AD%94%E9%9B%80/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
835,http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
836,http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/2.html,89.0,2.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,6.0,1.0,0.0,0.0,0.0
838,http://adinamed.com/news/index.php?page=5&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,98.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,15.0,8.0,4.0,9.0,1.0,0.0,71.0,6.0
840,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/222.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
843,http://9779.info/%E7%81%AB%E6%9F%B4%E5%84%BF%E7%AB%A5%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
844,http://ancestry.co.uk/search/db.aspx?dbid=8315,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
848,http://amazon.co.uk/b/ref=amb_link_19387965_1/202-2513040-1206232?ie=UTF8&node=11056131&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-4&pf_rd_r=0S7134QKVZ09ZVWMAP0Z&pf_rd_t=101&pf_rd_p=114338091&pf_rd_i=16423381,195.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,137.0,20.0
850,http://9779.info/%E6%A0%91%E5%8F%B6%E8%8A%B1%E7%93%A3%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
851,http://amazon.co.uk/b/ref=amb_link_19860865_2/202-2513040-1206232?ie=UTF8&node=3472451&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-5&pf_rd_r=16D8EB44CBHTW1433NX1&pf_rd_t=101&pf_rd_p=114319591&pf_rd_i=13821481,194.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,136.0,20.0
852,http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=114,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
854,http://upendoart.com//wp-admin/account-update/,39.0,1.0,0.0,26.0,13.0,2.0,0.0,225.0,7.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0
856,http://ancestry.co.uk/search/db.aspx?dbid=19543,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
858,http://twitter.com/statuses/user_timeline/theyerg.json?callback=twitterCallback2&count=2,81.0,2.0,0.0,24.0,11.0,2.0,1.0,225.0,10.0,7.0,13.0,12.0,1.0,0.0,34.0,16.0
859,http://www.hfacn.com/tag/%E4%B8%87%E8%89%BE%E5%8F%AF%E5%AE%89%E5%85%A8%E5%90%97-cn,75.0,2.0,0.0,5.0,13.0,3.0,0.0,225.0,20.0,5.0,3.0,57.0,0.0,1.0,0.0,0.0
861,http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
866,http://ancestry.co.uk/search/db.aspx?dbid=11419,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
867,http://schertzauto.com/2014/11/09/shop-name-launches-new-website/,58.0,1.0,0.0,43.0,15.0,2.0,0.0,225.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0
872,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
873,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%E7%AD%BE%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
875,http://ancestry.co.uk/search/db.aspx?dbid=11670,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
876,http://www.wode029.com/img/aHR0cDovL3d3dy5ybXp4LmNvbS91cGxvYWQvcGljcy8yMDA5LzYvMTgvY2ltZzAwMDguanBn.jpg,96.0,3.0,0.0,5.0,15.0,3.0,0.0,225.0,7.0,7.0,3.0,76.0,1.0,0.0,0.0,0.0
877,http://ancestry.co.uk/search/db.aspx?dbid=22818,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
880,http://pfaffauto.net/serviceupdate/O2Network_Security.html,51.0,2.0,0.0,15.0,13.0,2.0,0.0,225.0,6.0,9.0,13.0,23.0,1.0,1.0,0.0,0.0
883,http://amazon.co.uk/b/ref=amb_link_22923065_3/202-2513040-1206232?ie=UTF8&node=231194&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=100Y6QVG9BXXX4T7VDGW&pf_rd_t=101&pf_rd_p=124995591&pf_rd_i=231193,190.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,132.0,20.0
884,http://ancestry.co.uk/search/db.aspx?dbid=28712,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
885,http://ancestry.co.uk/search/db.aspx?dbid=18554,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
887,http://ancestry.co.uk/search/db.aspx?dbid=17613,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
888,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%94%A8%E4%BB%80%E4%B9%88%E7%B2%98/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,20.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
890,http://ancestry.co.uk/search/db.aspx?dbid=10717,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
892,http://9779.info/%E6%9C%89%E5%85%B3%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
893,http://9779.info/%E7%AE%80%E5%8D%95%E7%9A%84%E7%B2%BD%E5%AD%90%E7%94%BB%E6%B3%95/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
894,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131007/166.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
895,http://ancestry.co.uk/search/db.aspx?dbid=11423,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
900,http://twitter.com/share?url=http://www.greeteasy.com/sending-warm-wishes-on-ganesh-chaturthi/,87.0,3.0,0.0,76.0,11.0,2.0,1.0,225.0,13.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0
902,http://amazon.co.uk/b/ref=amb_link_19556965_3/202-2513040-1206232?ie=UTF8&node=561904&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1GQAD3ZBGVG2G5T6EZCT&pf_rd_t=101&pf_rd_p=131580891&pf_rd_i=300435,190.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,132.0,20.0
903,http://9779.info/%E5%84%BF%E7%AB%A5%E9%BA%A6%E6%9D%86%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,19.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
906,http://9779.info/%E5%85%AD%E4%B8%80%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
908,http://ancestry.co.uk/search/db.aspx?dbid=49095,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
912,http://9779.info/%E9%95%BF%E9%A2%88%E9%B9%BF%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
913,http://ancestry.co.uk/search/db.aspx?dbid=29709,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
915,http://ancestry.co.uk/search/db.aspx?dbid=26976,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
917,http://amazon.co.uk/s/ref=sr_nr_p_3_5/202-2513040-1206232?ie=UTF8&rh=n:520920,70.0,2.0,0.0,19.0,12.0,3.0,1.0,225.0,13.0,6.0,15.0,19.0,0.0,2.0,20.0,8.0
918,http://ancestry.co.uk/search/db.aspx?dbid=6865,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
921,http://9779.info/%E6%9C%89%E5%85%B3%E6%88%8F%E6%9B%B2%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
923,http://linenghb.com/utopia-bedding-flat-sheet-100-cotton-for-maximum-softness-and-easy-care-elegant-double-stitched-tailoring-twin-white/,130.0,1.0,0.0,118.0,12.0,2.0,0.0,225.0,21.0,8.0,116.0,0.0,0.0,0.0,0.0,0.0
927,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%92%95%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
928,http://ancestry.co.uk/search/db.aspx?dbid=25922,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
930,http://adinamed.com/news/index.php?page=6&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,98.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,15.0,8.0,4.0,9.0,1.0,0.0,71.0,6.0
931,http://amazon.co.uk/b/ref=amb_link_19298065_24/202-2513040-1206232?ie=UTF8&node=3618761&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0EQFJYHQRCGD40BCHXF1&pf_rd_t=101&pf_rd_p=130539891&pf_rd_i=468292,192.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,133.0,20.0
932,http://shicaifanxin.cn/index.php?s=video/search/wd/%E4%B8%B9%E5%B0%BC%E5%B0%94,71.0,2.0,0.0,29.0,15.0,2.0,0.0,225.0,15.0,12.0,17.0,27.0,0.0,0.0,0.0,0.0
934,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/green-style.css,74.0,2.0,0.0,44.0,15.0,2.0,0.0,225.0,13.0,11.0,20.0,15.0,1.0,1.0,0.0,0.0
935,http://minidvdsoft.com/cdtomp3/download_free_cdtomp3_converter.html,60.0,2.0,0.0,9.0,15.0,2.0,0.0,225.0,6.0,11.0,7.0,36.0,1.0,3.0,0.0,0.0
937,http://bisaneema.org/%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%95%e0%a5%80-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%a4%e0%a4%bf%e0%a4%ad%e0%a4%be/,134.0,1.0,0.0,121.0,13.0,2.0,0.0,225.0,17.0,9.0,119.0,0.0,0.0,0.0,0.0,0.0
939,http://ancestry.co.uk/search/db.aspx?dbid=3762,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
941,http://amazon.co.uk/s/ref=amb_link_33226365_1/202-2513040-1206232?ie=UTF8&search-alias=popular&rh=n:197523011,102.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,16.0,6.0,23.0,19.0,0.0,2.0,44.0,11.0
942,http://amazon.co.uk/b/ref=amb_link_18193065_14/202-2513040-1206232?ie=UTF8&node=898066&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-11&pf_rd_r=0799SZZV6NF0EW1V5RG7&pf_rd_t=101&pf_rd_p=130398491&pf_rd_i=560798,194.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,26.0,6.0,24.0,19.0,0.0,2.0,135.0,20.0
943,http://ancestry.co.uk/search/db.aspx?dbid=6312,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
944,http://ancestry.co.uk/search/db.aspx?dbid=26440,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
945,http://amazon.co.uk/gp/feature.html/ref=amb_link_40541765_3/202-2513040-1206232?ie=UTF8&docId=1000062413&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-1&pf_rd_r=0ZWGGVVT2R8NNAAFQKWT&pf_rd_t=101&pf_rd_p=138891891&pf_rd_i=11052591,213.0,3.0,0.0,41.0,12.0,3.0,1.0,225.0,28.0,6.0,23.0,19.0,0.0,2.0,141.0,20.0
946,http://9779.info/%E5%88%9B%E6%84%8F%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BC%98%E7%A7%80%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
947,http://9779.info/%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E8%8A%B1/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
952,http://amazon.co.uk/b/ref=amb_link_34106565_7/202-2513040-1206232?ie=UTF8&node=4044961&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-4&pf_rd_r=0515T6WWWNFXAWAS1AV4&pf_rd_t=101&pf_rd_p=130905891&pf_rd_i=1025616,194.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,136.0,20.0
954,http://amazon.co.uk/b/ref=amb_link_40674365_13/202-2513040-1206232?ie=UTF8&node=307256011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0WXQ4121RDGKM21Y20J4&pf_rd_t=101&pf_rd_p=136778591&pf_rd_i=15826471,196.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,137.0,20.0
955,http://amazon.co.uk/gp/product/B0009RW87M/ref=br_nf_4_2/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-9&pf_rd_r=1YDG6F1QGEYK0704DSZZ&pf_rd_t=101&pf_rd_p=128515391&pf_rd_i=300703,182.0,2.0,0.0,37.0,12.0,3.0,1.0,225.0,24.0,6.0,13.0,19.0,0.0,2.0,114.0,20.0
963,http://ancestry.co.uk/search/db.aspx?dbid=8582,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
964,http://9779.info/%E7%AE%80%E5%8D%95%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
970,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A0%91%E7%9A%84%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
971,http://amazon.co.uk/O-Brother-Where-Art-Thou/dp/B00004XQ83/ref=pd_ts_c_th_4/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-5&pf_rd_r=1G7H4FME258K2JPS6RQ9&pf_rd_t=101&pf_rd_p=135479191&pf_rd_i=231249,201.0,2.0,0.0,57.0,12.0,3.0,1.0,225.0,27.0,6.0,24.0,19.0,0.0,2.0,113.0,20.0
973,http://amazon.co.uk/exec/obidos/search-handle-url/index=video-games-uk&field-keywords=role%20playing/ref=amb_link_21773665_17/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-12&pf_rd_r=0Z6EGGM1X2Q1G1WS9K99&pf_rd_t=101&pf_rd_p=134973991&pf_rd_i=300703,253.0,2.0,0.0,107.0,12.0,3.0,1.0,225.0,34.0,6.0,50.0,19.0,0.0,2.0,115.0,20.0
974,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131011/194.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
976,http://ancestry.co.uk/search/db.aspx?dbid=23352,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
978,http://9779.info/%E6%AD%8C%E9%85%8D%E7%94%BB%E4%BD%9C%E5%93%81/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,18.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
979,http://ancestry.co.uk/search/db.aspx?dbid=15160,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
980,http://amazon.co.uk/s/ref=sr_pg_6/202-2513040-1206232?ie=UTF8&rh=n:520920,66.0,2.0,0.0,15.0,12.0,3.0,1.0,225.0,13.0,6.0,11.0,19.0,0.0,2.0,20.0,8.0
981,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%B0%8F%E7%8F%AD%E4%BA%B2%E5%AD%90%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
983,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131012/206.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
