,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
1099,http://cdhshop.org/0701310237/64853648980/,35.0,1.0,0.0,24.0,11.0,2.0,0.0,225.0,5.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0
1100,http://bisaneema.org/%e0%a4%85%e0%a4%96%e0%a4%bf%e0%a4%b2-%e0%a4%ad%e0%a4%be%e0%a4%b0%e0%a4%a4%e0%a5%80%e0%a4%af-%e0%a4%95%e0%a5%87%e0%a4%a8%e0%a5%8d%e0%a4%a6%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%af-%e0%a4%aa%e0%a4%b0/,208.0,1.0,0.0,195.0,13.0,2.0,0.0,225.0,21.0,9.0,193.0,0.0,0.0,0.0,0.0,0.0
1102,http://9779.info/%E5%8D%AB%E7%94%9F%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1103,http://linenghb.com/cathay-home-hospitality-luxury-soft-fitted-sheet-of-100-percent-microfiber-construction-queen-size-white-color/,124.0,1.0,0.0,112.0,12.0,2.0,0.0,225.0,19.0,8.0,110.0,0.0,0.0,0.0,0.0,0.0
1108,http://9779.info/%E5%9B%BD%E7%94%BB%E4%BD%9C%E5%93%81%E5%B1%95%E8%8D%B7%E8%8A%B1/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1113,http://cltmusic.com/rock/matrimony-from-off-the-record-at-the-evening-muse-last-love/,78.0,1.0,0.0,66.0,12.0,2.0,0.0,225.0,14.0,8.0,59.0,0.0,0.0,0.0,0.0,0.0
1116,http://9779.info/%E5%BA%9F%E6%97%A7%E6%8A%A5%E7%BA%B8%E7%AB%8B%E4%BD%93%E6%8B%BC%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1118,http://home.comcast.net/~dm8king/redirecting.htm,41.0,3.0,0.0,10.0,16.0,3.0,1.0,225.0,7.0,7.0,8.0,15.0,1.0,0.0,0.0,0.0
1131,http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=83,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1134,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20130929/119.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1136,http://gforsythe.ca/wp-includes/webscr/optuszoo.com.au/members/myaccount/LANGUAGE/ECareServ/infos-Optus-AU/,100.0,3.0,0.0,88.0,12.0,2.0,0.0,225.0,15.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0
1138,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=2606&sid=2ae245e5c8120bb706e0e72a7ddcabb8,96.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,55.0,32.0
1147,http://9779.info/%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7%E5%85%A8%E7%AE%80%E5%8D%95/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1151,http://9779.info/%E4%BC%98%E7%A7%80%E5%A4%A7%E5%B8%88%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1159,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=133,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
1160,http://9779.info/%E7%B2%AE%E9%A3%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1166,https://home.comcast.net/~macullar/453650344541fa3640b8dfba9cf6ea9.html,63.0,3.0,0.0,11.0,16.0,3.0,1.0,225.0,7.0,7.0,9.0,36.0,1.0,0.0,0.0,0.0
1167,http://9779.info/%E8%89%BA%E6%9C%AF%E8%B1%86%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1174,http://advancedphotoshop.co.uk/forum/privmsg.php?mode=post&u=71&sid=ed31f9707333a48e2d2a0c6e87e7287a,93.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,52.0,32.0
1178,http://9779.info/%E6%84%9F%E6%81%A9%E5%A4%A7%E8%87%AA%E7%84%B6%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1186,http://minidvdsoft.com/dvdcreator/how_to_use_free_dvd_creator.html,59.0,2.0,0.0,12.0,15.0,2.0,0.0,225.0,6.0,11.0,10.0,32.0,1.0,5.0,0.0,0.0
1189,http://cltmusic.com/wp-content/plugins/tubepress_pro_2_2_9/sys/ui/static/js/tubepress.js?ver=3.4.2,91.0,4.0,0.0,57.0,12.0,2.0,0.0,225.0,13.0,8.0,19.0,12.0,1.0,0.0,10.0,5.0
1190,http://home.comcast.net/~danball66/encrypconfirmt4566789ijhvbnliosdvvbnukolk.html,74.0,3.0,0.0,12.0,16.0,3.0,1.0,225.0,7.0,7.0,10.0,46.0,1.0,0.0,0.0,0.0
1199,http://realnoob.com/Pagos/Paypal/Acceptpayment/Id/23404sd/TTrT.htm,59.0,2.0,0.0,39.0,12.0,2.0,0.0,225.0,10.0,8.0,13.0,8.0,1.0,0.0,0.0,0.0
1205,http://9779.info/%E5%85%B3%E4%BA%8E%E6%85%88%E7%88%B1%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1214,http://morganselec.com/old_aol.1.3country/?Login=3D&amp;Lis=10&amp;LigertID=1993745&amp;us=1,85.0,3.0,0.0,20.0,15.0,2.0,0.0,225.0,13.0,11.0,18.0,0.0,0.0,0.0,50.0,7.0
1220,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%8C%85%E5%8C%85/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1225,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E7%89%9B/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1226,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%AE%A4%E5%86%85%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1231,http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=95,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1234,http://shicaifanxin.cn/index.php?s=video/search/wd/%E5%9F%83%E9%87%8C%E5%85%8B,71.0,2.0,0.0,29.0,15.0,2.0,0.0,225.0,16.0,12.0,17.0,27.0,0.0,0.0,0.0,0.0
1237,http://bisaneema.org/%e0%a4%ad%e0%a4%be%e0%a4%97%e0%a4%b5%e0%a4%a4-%e0%a4%9c%e0%a5%8d%e0%a4%9e%e0%a4%be%e0%a4%a8-%e0%a4%af%e0%a4%9c%e0%a5%8d%e0%a4%9e-%e0%a4%b8%e0%a4%ae%e0%a4%bf%e0%a4%a4%e0%a4%bf/,189.0,1.0,0.0,176.0,13.0,2.0,0.0,225.0,18.0,9.0,174.0,0.0,0.0,0.0,0.0,0.0
1239,http://9779.info/%E5%B9%BC%E5%84%BF%E8%B4%B4%E7%94%BB%E5%89%AA%E7%BA%B8/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
1242,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/2.html,89.0,2.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,6.0,1.0,0.0,0.0,0.0
1244,http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%20%E5%AF%B9%E8%AF%9D%E6%A1%86/,71.0,1.0,0.0,62.0,9.0,2.0,1.0,225.0,19.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0
1248,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=87,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1251,http://minidvdsoft.com/isoburner/how_to_use_free_dvd_iso_burner.html,61.0,2.0,0.0,11.0,15.0,2.0,0.0,225.0,6.0,11.0,9.0,35.0,1.0,6.0,0.0,0.0
1253,http://9779.info/%E7%AB%A5%E5%BF%83%E7%AB%A5%E8%B6%A3%E7%BB%98%E7%AB%A5%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,19.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1254,http://9779.info/%E7%9A%B1%E7%BA%B9%E7%BB%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,15.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
1255,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131019/263.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1259,http://cltmusic.com/wp-content/themes/gigawatt/scripts/DOMAssistantCompressed-2.7.4.js,79.0,4.0,0.0,36.0,12.0,2.0,0.0,225.0,10.0,8.0,10.0,31.0,3.0,1.0,0.0,0.0
1261,http://wxztjz.com/e/public/onclick?enews=donews&classid=67&id=85,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1265,http://cltmusic.com/wp-content/plugins/the-events-calendar/resources/jquery.pjax.js?ver=3.4.2,86.0,5.0,0.0,50.0,12.0,2.0,0.0,225.0,14.0,8.0,19.0,14.0,2.0,0.0,10.0,5.0
1269,http://twitter.com/share?url=http://www.greeteasy.com/as-i-celebrate-the-indian-independence-day/,90.0,3.0,0.0,79.0,11.0,2.0,1.0,225.0,13.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0
1271,http://linenghb.com/wp-content/themes/fifteenth/genericons/genericons.css?ver=1.0.8,76.0,4.0,0.0,40.0,12.0,2.0,0.0,225.0,10.0,8.0,10.0,14.0,1.0,0.0,10.0,5.0
1273,http://cltmusic.com/wp-content/uploads/formidable/css/formidablepro.css,64.0,2.0,0.0,35.0,12.0,2.0,0.0,225.0,9.0,8.0,10.0,17.0,1.0,0.0,0.0,0.0
1279,http://home.comcast.net/~DRTilzer/encrypconfirmt4566789ijhvbnliosdvvbnukolk.html,73.0,3.0,0.0,11.0,16.0,3.0,1.0,225.0,7.0,7.0,9.0,46.0,1.0,0.0,0.0,0.0
1281,http://home.comcast.net/~Boots9360/redirect2uk.html,44.0,3.0,0.0,12.0,16.0,3.0,1.0,225.0,7.0,7.0,10.0,16.0,1.0,0.0,0.0,0.0
1282,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20130930/127.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1283,http://9779.info/%E9%A3%9F%E5%93%81%E5%AE%89%E5%85%A8%E5%84%BF%E7%AB%A5%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1293,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=1236&sid=2ae245e5c8120bb706e0e72a7ddcabb8,96.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,55.0,32.0
1296,http://9779.info/%E5%84%BF%E7%AB%A5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1300,http://bisaneema.org/%e0%a4%87%e0%a4%a4%e0%a4%bf%e0%a4%b9%e0%a4%be%e0%a4%b8/,69.0,1.0,0.0,56.0,13.0,2.0,0.0,225.0,10.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0
1301,http://9779.info/%E8%B1%86%E5%AD%90%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1302,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=128,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
1305,http://9779.info/%E5%AD%A6%E6%A0%A1%20%E7%B2%98%E8%B4%B4%E7%94%BB/,59.0,1.0,0.0,50.0,9.0,2.0,1.0,225.0,17.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0
1307,http://countbox.us/themes/default/assets/css/jquery.arcticmodal.css,60.0,3.0,0.0,27.0,11.0,2.0,0.0,225.0,9.0,8.0,7.0,22.0,2.0,0.0,0.0,0.0
1310,http://9779.info/%E5%86%AC%E5%A4%A9%E7%9A%84%E5%9B%BD%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
1322,http://hindumandal.org/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=2acb256db30581dcae0f16264184a4da,98.0,1.0,0.0,1.0,15.0,2.0,0.0,225.0,10.0,11.0,0.0,0.0,0.0,0.0,82.0,32.0
1326,http://audilinks.co.uk/info/showphotos.asp?Type=16&Name=80+/finda/finda/showphotos2.asp?name=80+/finda/finda/photos.asp&page=1&type=16&photo=191,137.0,5.0,0.0,87.0,15.0,3.0,0.0,225.0,17.0,9.0,31.0,35.0,1.0,6.0,0.0,0.0
1332,http://gdxjabh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,79.0,5.0,0.0,53.0,11.0,2.0,0.0,225.0,12.0,7.0,18.0,15.0,0.0,2.0,0.0,0.0
1339,http://bit.ly/X0QmNx?2007.Subaru.Impreza.WRX/130520232733pt=US_Cars_&_Tracks=item1e639cb31d#ht_46108wt_1140,100.0,4.0,0.0,32.0,6.0,2.0,1.0,225.0,13.0,3.0,30.0,62.0,0.0,8.0,0.0,0.0
1344,http://9779.info/%E5%BD%A9%E7%BA%B8%E6%92%95%E8%B4%B4%E7%94%BB%20%E8%A7%86%E9%A2%91/,77.0,1.0,0.0,68.0,9.0,2.0,1.0,225.0,22.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0
1347,http://home.comcast.net/~david.bunkley/encrypt5885d80a13c0db1f8e263663d3fa.html?vid=Z2xJIscpuj%%202Bo=&action=validate23442,116.0,4.0,0.0,16.0,16.0,3.0,1.0,225.0,13.0,7.0,14.0,40.0,1.0,0.0,44.0,17.0
1349,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/yellow-style.css,75.0,2.0,0.0,44.0,15.0,2.0,0.0,225.0,13.0,11.0,20.0,16.0,1.0,1.0,0.0,0.0
1353,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%BE%8E%E4%BA%BA%E9%B1%BC/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1356,http://gdxjabh.com/js/?ref=http://us.battle.net/d3/en/index,52.0,3.0,0.0,36.0,11.0,2.0,0.0,225.0,11.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0
1361,http://akfjsh.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,97.0,5.0,0.0,71.0,10.0,2.0,0.0,225.0,13.0,6.0,13.0,16.0,0.0,3.0,0.0,0.0
1363,http://9779.info/%E6%9E%9C%E5%A3%B3%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1368,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=973&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
1371,http://adinamed.com/page/templates/css/pagetitlemenu_dolphin.css,57.0,2.0,0.0,20.0,12.0,2.0,0.0,225.0,7.0,8.0,9.0,25.0,1.0,1.0,0.0,0.0
1374,http://minidvdsoft.com/mp3tocd/how_to_use_free_mp3tocd_converter_burner.html,69.0,2.0,0.0,9.0,15.0,2.0,0.0,225.0,6.0,11.0,7.0,45.0,1.0,6.0,0.0,0.0
1375,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/230.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1379,http://twitter.com/share?url=http://www.greeteasy.com/i-am-lucky-to-have-a-teacher-like-you/,85.0,3.0,0.0,74.0,11.0,2.0,1.0,225.0,14.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0
1381,http://sayhii.com/images/updates/03-01-2011/allclients/www.paypal,58.0,2.0,0.0,38.0,10.0,2.0,0.0,225.0,11.0,6.0,10.0,10.0,1.0,0.0,0.0,0.0
1388,http://9779.info/%E5%8D%A1%E9%80%9A%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1389,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=913&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
1393,http://thisreminds.me/wp-includes/theme-compat/Power-Seller-Silver-Membership/,71.0,1.0,0.0,57.0,14.0,2.0,0.0,225.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0
1400,http://9779.info/%E4%B8%80%E5%B9%B4%E7%BA%A7%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1404,http://9779.info/%E5%84%BF%E7%AB%A5%E6%89%8B%E5%B7%A5%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1412,http://9779.info/%E7%BB%BC%E5%90%88%E6%9D%90%E6%96%99%E5%88%9B%E6%84%8F%E6%8B%BC%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,20.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1414,https://twitter.com/share?url=http://www.greeteasy.com/india-shines-with-her-glory/,75.0,3.0,0.0,64.0,11.0,2.0,1.0,225.0,13.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0
1416,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131001/130.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1417,http://9779.info/%E6%B3%95%E5%88%B6%20%E6%A0%A1%E5%9B%AD%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,86.0,1.0,0.0,77.0,9.0,2.0,1.0,225.0,23.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0
1427,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=134,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
1429,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%89%AA%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1435,http://lofeier.com/js/google_caf.js?rte=1&tm=2&dn=lofeier.com&tid=1020,63.0,3.0,0.0,4.0,11.0,2.0,0.0,225.0,10.0,7.0,2.0,13.0,1.0,1.0,35.0,11.0
1438,http://9779.info/%E5%BA%86%E5%85%83%E6%97%A6%E4%B9%A6%E7%94%BB%E4%BD%9C%E5%93%81/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1440,"http://savageranch.com/portal/bnzonlineaccess/accountupdate/1,1184,10-123--1871,00.html",80.0,2.0,0.0,38.0,15.0,2.0,0.0,225.0,12.0,11.0,15.0,27.0,1.0,3.0,0.0,0.0
1442,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=1286&sid=ed31f9707333a48e2d2a0c6e87e7287a,96.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,55.0,32.0
1443,http://azhin.com/wp-content/languages/055/8cb8087f9f5f064a9327f3f5496a484c/,68.0,1.0,0.0,59.0,9.0,2.0,0.0,225.0,8.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0
1444,http://9779.info/2014%E5%B9%B4%E5%84%BF%E7%AB%A5%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,78.0,1.0,0.0,69.0,9.0,2.0,1.0,225.0,20.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0
1445,http://wxztjz.com/e/public/onclick?enews=donews&classid=67&id=82,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1446,http://gdxjabh.com/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,91.0,5.0,0.0,60.0,11.0,2.0,0.0,225.0,14.0,7.0,14.0,20.0,0.0,3.0,0.0,0.0
1447,http://9779.info/%E5%B9%BC%E5%84%BF%E5%A4%8F%E5%A4%A9%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1454,http://pinterest.com/pin/create/button/?url=http://www.greeteasy.com/salute-the-tricolor/&media=http://media.zumvu.com/2014/blog-photos/20140121-4-1390316369-161-1390316327.png,169.0,6.0,0.0,116.0,13.0,2.0,1.0,225.0,22.0,9.0,19.0,40.0,1.0,4.0,0.0,0.0
1457,http://wxztjz.com/e/public/onclick?enews=donews&classid=46&id=56,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1461,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131017/247.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1465,http://milah.org/wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New B2B/New B2B/index.htm,88.0,2.0,0.0,70.0,9.0,2.0,0.0,225.0,11.0,5.0,8.0,9.0,1.0,0.0,0.0,0.0
1466,http://advancedphotoshop.co.uk/forum/viewtopic.php?t=110&start=30&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,13.0,1.0,0.0,52.0,32.0
1475,http://twitter.com/share?url=http://www.greeteasy.com/missing-you-on-raksha-bandhan/,77.0,3.0,0.0,66.0,11.0,2.0,1.0,225.0,12.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0
1477,http://cltmusic.com/wp-content/themes/gigawatt/scripts/ajaxupload.js?ver=3.4.2,71.0,4.0,0.0,36.0,12.0,2.0,0.0,225.0,11.0,8.0,10.0,13.0,1.0,0.0,10.0,5.0
1481,http://9779.info/%E5%85%AD%E4%B8%80%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1488,http://imegadeals.com/remax.com/remax/?bah63kx5r3i1sl75n5ca,52.0,2.0,0.0,17.0,14.0,2.0,0.0,225.0,5.0,10.0,9.0,0.0,0.0,0.0,21.0,0.0
1493,http://akfjsh.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,101.0,5.0,0.0,71.0,10.0,2.0,0.0,225.0,14.0,6.0,13.0,20.0,0.0,3.0,0.0,0.0
1508,http://home.comcast.net/~trcuster/raw/w3r3.htm,39.0,3.0,0.0,15.0,16.0,3.0,1.0,225.0,8.0,7.0,9.0,8.0,1.0,0.0,0.0,0.0
1513,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=2650&sid=ed31f9707333a48e2d2a0c6e87e7287a,96.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,55.0,32.0
1514,http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=101,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
1516,http://9779.info/%E9%B1%BC%E7%9A%84%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
1522,http://cltmusic.com/wp-content/themes/gigawatt/scripts/jquery.lightbox-0.5.js?ver=3.4.2,80.0,6.0,0.0,36.0,12.0,2.0,0.0,225.0,12.0,8.0,10.0,22.0,3.0,1.0,10.0,5.0
1524,http://minidvdsoft.com/isoburner/download_free_dvd_iso_burner.html,59.0,2.0,0.0,11.0,15.0,2.0,0.0,225.0,6.0,11.0,9.0,33.0,1.0,4.0,0.0,0.0
